CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Matagorda,18,709,240,469,200,376,29,77,3,1,4,12,0,0,4,3,206,398,34,71
Maverick,5,4776,2652,2124,2579,2070,21,11,36,30,11,6,0,0,5,7,95,68,2557,2056
Maverick,6,4325,2356,1969,2258,1904,39,19,40,23,10,13,4,2,5,8,116,79,2240,1890
Maverick,7,3655,1981,1674,1893,1602,14,9,47,47,13,14,0,1,14,1,107,99,1874,1575
Maverick,8,3388,1677,1711,1615,1630,17,9,21,42,10,24,2,2,12,4,104,98,1573,1613
Maverick,9,3352,1614,1738,1526,1680,9,5,34,23,36,20,2,1,7,9,109,81,1505,1657
Maverick,10,3413,1585,1828,1535,1788,9,3,26,26,11,8,0,1,4,2,78,76,1507,1752
Maverick,11,3010,1457,1553,1410,1512,5,7,19,23,19,9,0,0,4,2,79,73,1378,1480
Maverick,12,2730,1292,1438,1249,1402,13,5,19,17,5,11,1,0,5,3,77,50,1215,1388
Maverick,13,2524,1160,1364,1123,1331,12,5,13,15,8,10,0,0,4,3,56,75,1104,1289
Maverick,14,2236,1048,1188,1026,1163,5,3,11,15,3,2,0,0,3,5,52,53,996,1135
Maverick,15,1726,761,965,743,945,2,2,8,11,4,5,1,0,3,2,45,34,716,931
Maverick,16,1217,521,696,508,688,5,1,5,6,1,1,0,0,2,0,28,24,493,672
Maverick,17,950,414,536,409,519,1,2,4,11,0,0,0,0,0,4,14,22,400,514
